Object Id,XMin,XMax,YMin,YMax,171Yb_Renin Cell Intensity,175Lu_Aqu1 Cell Intensity,176Yb_H3 Cell Intensity,191Ir_DNA1 Cell Intensity,193Ir_DNA2 Cell Intensity,141Pr_aSMA Cell Intensity,143Nd_Vimentin Cell Intensity,145Nd_Aqu2 Cell Intensity,146Nd_Nestin Cell Intensity,147Sm_B-Cat Cell Intensity,148Nd_Calbindin Cell Intensity,150Nd_CD86 Cell Intensity,151Eu_CD31 Cell Intensity,152Sm_CD66b Cell Intensity,153Eu_Uromodulin Cell Intensity,156Gd_CD4 Cell Intensity,159Tb_CD68 Cell Intensity,161Dy_CD20 Cell Intensity,162Dy_CD8a Cell Intensity,164Dy_Cytokeratin7 Cell Intensity,165Ho_Megalin Cell Intensity,166Er_Col-IV Cell Intensity,169Tm_WT1 Cell Intensity,170Er_CD3 Cell Intensity,89Y_CD45 Cell Intensity,Cell Area (µm²),Cytoplasm Area (µm²),Membrane Area (µm²),Nucleus Area (µm²),Nucleus Perimeter (µm),Nucleus Roundness
2701,720,742,1302,1328,2.178478,19.154856,1502.8031,2719.2336,2969.4514,2308.0945,0.073491,6893.4985,472.9685,2.740157,1166.0577,2580.1182,0.656168,172.00787,241.40945,344.01575,0,89.74278,0,122.86089,1044.4567,3159.1548,64.50394,0,0,381,333,0,48,28,0.7811
2702,462,482,1302,1331,3.531915,19803.352,1726.2931,875.55316,1213.7612,944.182,4.791962,274.09692,77.44681,1.851064,61.451538,2995.2954,1.040189,154.92908,622.18915,924.83685,0,316.59338,0,232.39008,8111.085,1594.5981,3360.0757,335.69504,0,423,345,0,78,36,0.724963
2703,694,714,1303,1326,4.175978,775.2877,2734.2961,543.98883,811.2458,435.34915,127.79888,13363.215,953.30444,4.374302,4259.1396,2867.919,0.837989,183.05865,119.818436,0,0,47.75419,0,1202.9441,628.85754,1387.5112,22.88268,0,228.82402,358,244,0,114,46,0.68215
2704,571,595,1306,1331,5.781095,12407.164,2900.7837,676.7761,813.6393,1653.2339,85.90796,326.03482,217.32089,168.21642,972.9826,3260.4478,1.0199,326.04477,510.3607,378.72388,0,170.10945,370.2015,535.63684,8266.117,2647.8035,3178.985,172.08458,0,402,356,0,46,26,0.841209
2705,363,386,1312,1330,2.891986,8203.045,2365.554,2278.2405,2458.101,239.1324,0,228.33798,161.71428,4.547039,23.801394,2892.3694,0.87108,0,1200.4077,228.34494,0,635.39374,161.74913,130.48083,2278.805,1519.7352,1494.9686,0,0,287,202,0,85,36,0.836213
2706,713,727,1305,1334,0.656126,35.632412,3721.0632,2454.8972,3057.9644,119.011856,0,24787.297,1187.0475,5.158103,5904.506,4921.6006,1.110672,0,51.126484,0,0,0,329.19366,222.02371,1263.917,823.2055,4.047431,0,0,253,179,0,74,34,0.783336
2707,671,683,1316,1334,2.736264,407.17032,3300.2966,3076.8186,3363.7473,4211.291,53.846153,276.97803,240.0055,0,795.25824,2640.6045,0.934066,0,162.01099,0,0,93.93407,0,488.6758,213.2033,4131.2363,39.384617,0,0,182,125,0,57,28,0.816888
2708,40,65,1319,1331,0,5090.6514,6.207469,928.7967,1172.7842,1993.4523,1399.307,271.92117,373.83817,1.082988,0,1450.2904,0.539419,271.92947,54.460583,0,0,342.86722,0,19.423237,233.9087,10189.893,10439.693,0,0,241,157,0,84,36,0.806575
2709,394,413,1317,1332,5.192708,385.9896,4710.125,4644.2344,5306.729,99.15104,0,210.04167,113.75521,1.359375,153.57812,1365.3125,48.020832,341.32812,845.16144,0,0,341.32812,0,73.140625,3075.573,1088.0521,426.66666,0,0,192,126,0,66,34,0.822125
2710,432,444,1312,1337,2.101266,240.1308,3313.3796,2271.114,2620.021,328.8059,23.544304,319.05063,241.91139,1.101266,1691.519,2212.1519,0.421941,276.51898,317.86075,0,0,144.27003,34.58228,158.00844,389.2363,285.66245,207.39241,0,34.5654,237,172,0,65,32,0.842199
2711,6,21,1313,1331,5.564593,7118.043,1854.445,3672.8708,4140.737,1391.823,659.98566,795.95215,209.00957,0,0,1045.2153,0.669856,627.1292,180.67943,0,0,0,0,0,130.48326,24376.445,200.88039,0,0,209,152,0,57,31,0.774957
2712,81,112,1312,1338,1.547486,2754.7207,1430.2104,1293.0242,1558.8342,371.02234,550.54565,328.5568,167.77095,3.402235,45.849163,2074.6648,0.986965,122.03911,10283.193,0,0,185.71136,122.03911,775.80817,1857.0614,6184.7134,945.8175,0,0,537,449,0,88,42,0.581008
2713,446,466,1317,1338,1.459064,548.3421,2493.1785,1307.9298,1772.8011,893.33624,202.68713,383.23685,415.1082,3.815789,4666.0967,3640.8333,0.672515,191.6228,464.45908,0,0,49.988304,487.0614,314.8041,812.4123,327.4386,464.09357,0,0,342,259,0,83,46,0.659344
2714,383,395,1316,1332,2.243243,8975,5419.743,4350.7905,5144.108,0,0,272.48648,147.57433,1.763514,0,2509.223,0.743243,442.80405,455.01352,0,0,115.51351,1005.6081,94.88513,3354.2163,547.62164,325.18918,0,0,148,79,0,69,34,0.87473
2715,639,666,1313,1341,2.253394,13118.4795,1743.5928,976.2059,1233.7874,270.46606,0,193.88461,74.117645,2.361991,0,2174.6155,0.588235,0,229.3914,47.911766,0,116.0362,0,116.495476,8518.26,1791.7919,1728.2896,0,0,442,358,0,84,36,0.759319
2716,679,696,1313,1344,2.388489,31.388489,2853.024,1339.3237,1697.6715,789.9904,59.846523,2913.4197,595.8129,3.129496,6701.4175,4452.818,0.623501,314.31656,131.15587,314.31656,0,239.15347,0,2750.2446,845.80817,2730.7505,547.6067,0,0,417,318,0,99,42,0.666893
2717,414,436,1319,1342,0.472934,8.561254,2240.4216,2040.114,2420.114,0,0,157.98006,451.14816,2.974359,6593.282,3983.1338,0.626781,0,616.50714,0,0,284.1225,155.60968,106.68946,1895.6467,39.472935,463.86325,0,0,351,290,0,61,30,0.733118
2718,260,289,1317,1341,1.707819,8581.232,2210.6235,1417.3292,1788.8683,184.02469,18.792181,207.44856,101.11729,137.53087,155.46707,2786.8108,0.68107,0,123.09876,0,0,105.53086,0,57.790123,6776.422,5009.1914,2163.8848,0,0,486,399,0,87,38,0.783757
2719,496,529,1315,1334,1.234201,168.0632,1027.3588,1288.5781,1469.4628,1312.671,57.066914,196.76765,131.94052,2.425651,9.890334,812.0818,0.539033,121.81227,203.4907,0,0,280.69702,200.50372,26.10223,694.0502,2093.0298,437.76953,0,0,538,410,0,128,51,0.681179
2720,698,716,1324,1344,2.583658,316.74707,6937.257,3628.5916,4291.953,172.26459,63.29961,8022.5913,1083.6108,4.062257,11456.849,6205,0.7393,255,149.51752,0,0,399.12842,31.89105,2349.6187,658.7587,3503.2646,27.89105,0,0,257,160,0,97,40,0.749847
2721,19,27,1323,1333,7.128572,5291.457,4172.7285,18051,18593.986,879.2143,29.357143,648.1286,234.01428,0,0,624.1429,0.428571,0,180.71428,0,0,0,0,66.87143,0,33516.8,1009.3714,0,0,70,36,0,34,22,0.769182
2722,323,350,1320,1342,2.813559,14572.167,3467.6216,3716.0227,3802.288,140.0791,10.745763,99.68079,92.55085,0.737288,0,1912.9802,0.875706,185.12712,935.5932,0,0,418.54803,0,132.23164,1557.3418,893.1893,1191.774,97.70904,185.12712,354,301,0,53,28,0.835022
2723,752,772,1317,1342,1.482143,80.52976,889.3542,1715.8899,2110.351,519.1756,0,2160.4673,381.9018,198.15178,1882.9375,1495.3423,0.386905,0,25.193453,0,0,296.80655,166.61012,222.90475,331.19644,2664.0952,24.380953,0,0,336,295,0,41,24,0.74316
2724,29,37,1324,1337,3.569892,3335.7957,2254.9248,6539.968,6425.731,1214.0322,240,54.2043,146.7742,2.806452,0,1409.3549,0.430108,0,2.043011,0,0,0,0,0,35.419353,16708.7,0,0,0,93,63,0,30,20,0.791318
2725,131,157,1319,1342,4.726755,6270.5103,1814.1062,1325.2429,1588.444,446.1328,0,95.65465,51.804554,3.466793,0,1119.1936,0.512334,0,184.27135,0,0,64.880455,176.17458,44.411766,5220.332,1582.7191,1585.5483,124.354836,0,527,456,0,71,32,0.820951
2726,478,496,1319,1335,6.25523,2127.841,1828.4938,1512.7072,1806.5146,959.6234,205.69875,316.38077,331.27615,1.09205,485.90378,2924.8535,0.669456,0,298.87866,0,0,71.53138,154.25941,195.85774,2649.9204,4569.9873,518.42676,0,0,239,186,0,53,28,0.784346
2727,369,386,1327,1340,4.024242,3638.2969,912.3091,4161.4424,4398.8545,169.06061,0,91.65455,82.72727,0,4.6,2118.303,0.606061,0,656,0,0,103.61212,0,56.739395,2393.9575,2067.4243,949.5273,397.18182,0,165,112,0,53,30,0.670503
2728,769,785,1320,1347,0.994012,144.02994,1780.4072,2662.042,3003.9402,591.2036,16.706587,135.83832,237.0449,3.125748,0,457.82935,0.598802,0,51.257484,0,196.21257,102.371254,0,224.23952,62.467068,231.8473,21.461079,10.907186,0,334,286,0,48,28,0.712306
2729,35,45,1325,1339,4.577981,3407.9724,1154.2477,12068.67,12723.56,56.862385,1358.633,184.99083,150.27522,2.394495,2.779817,1402.8899,0.366972,0,155.3211,0,0,0,1453.0183,128.83487,35.25688,7371.945,1634.6422,0,0,109,63,0,46,27,0.811402
2730,55,65,1326,1345,1.328,1237.384,2336.672,8382.464,9058.528,5324.056,318.912,524.264,152.888,10.44,0,1398.08,0.4,524.28,69.24,0,0,136.768,524.28,224.688,43.928,9506.4,65.536,0,0,125,71,0,54,31,0.661335
2731,65,81,1322,1346,1.117845,186.57239,1882.4882,1242.0774,1557.2828,1647.2997,1841.8721,254.59596,386.07745,3.515152,0,1250.3872,0.707071,220.65657,617.1347,0,0,57.56229,0,63.04377,122.63636,11771.777,168.94276,0,0,297,235,0,62,30,0.848577
2732,14,30,1331,1343,0,3125.7256,2614.6902,13224.876,13742.31,0,694.5221,401.49557,410.73453,0,0,1739.8673,0.79646,0,76.59292,0,0,151.29204,0,124.27434,19.433628,12291.292,607.15045,0,0,113,55,0,58,34,0.628613
2733,-9,14,1333,1348,1.649007,1873.1556,283.9437,963.0762,1100.7053,186.16887,2984.8542,317.14902,406.81125,0,0,1663.692,0.264901,0,15.115894,0,0,56.609272,0,31,133.94371,5374.387,3149.9834,0,0,302,230,0,72,36,0.673707
2734,46,56,1333,1353,2.388489,2035.4604,8771.993,9840.007,10458.417,7075.1655,127.244606,979.1943,294.6259,3.755396,0,628.6331,0.647482,471.47482,64.31654,1566.777,0,0,0,33.676258,19.748201,12159.806,66.302155,0,0,139,70,0,69,37,0.699467
2735,394,412,1332,1345,4.170854,251.44724,720.6935,2793.6382,3113.7085,1005.6834,3.492462,253.31659,233.22614,0,856.35175,2305.2512,0.80402,329.3216,230.86432,0,0,171.81909,0,141.13568,1859.8844,4770.9697,617.4874,0,0,199,144,0,55,28,0.831027
2736,504,529,1334,1344,1.886364,6.096591,2421.3296,2079.267,2210.2842,1056.6307,0,114.568184,729.0795,2.965909,9908.04,5337.131,0.965909,372.35794,262.64206,0,0,744.7159,372.35794,132.98296,1556.8125,1486.8636,349.0909,20.698864,0,176,88,0,88,39,0.734925
2737,625,650,1324,1347,2.28022,9976.945,2618.2527,1883.2994,2054.5027,20.67033,0,470.87088,97.5,2.151099,625.3269,1980.4532,0.659341,0,185.78572,0,0,454.01648,22.516483,141.45879,6233.316,1379.3104,1325.011,10.008242,0,364,275,0,89,38,0.824079
2738,156,175,1325,1353,4.159453,12362.248,2177.7607,1782.1116,1932.3759,304.5968,0,252.62415,37.312073,1.189066,0,1791.3895,1.002278,149.28246,479.69247,96.47836,0,233.65831,40.43508,117.29157,9892.479,1775.8314,6241.966,165.87927,0,439,372,0,67,34,0.829745
2739,387,393,1334,1347,2.213333,160.36,2920.7466,986.6,1405.4933,1835.92,0,67.21333,182.01334,3.48,0,1165.0667,0.133333,0,3.8,0,0,0,0,62.413334,31.72,1064.12,40.96,0,0,75,38,0,37,22,0.770873
2740,495,505,1331,1348,5.588235,7.193277,5491.2607,4427.2856,5001.0586,200.91597,0,593.05884,183.53781,2.193277,549.2605,2570,0.588235,0,1330.8488,0,0,143.66386,0,157.34454,4537.7817,58.117645,1471.4622,0,0,119,67,0,52,30,0.722412
2741,783,807,1326,1352,2.30099,495.9703,1290.9822,1306.4396,1494.7664,658.43365,111.821785,159.71486,167.5901,2.584158,11.431684,1687.0396,7.853466,0,34.841583,259.54456,389.31683,67.70693,0,213.19406,40.954456,476.54852,36.49901,389.31683,0,505,464,0,41,24,0.867546
2742,316,342,1330,1352,2.982036,11542.362,3180.8384,2671.982,3015.3833,589.90717,0,135.83533,65.3982,2.344311,0,2223.7424,0.838323,196.21257,669.51495,196.21257,0,597.16766,196.21257,56.05988,1652.8114,1468.039,1014.80237,196.21257,0,334,280,0,54,30,0.824819
2743,471,487,1330,1352,0,490.2486,2286.9321,3700.3616,4251.853,1648.4689,205.0339,284.80225,293.0678,1.474576,267.0452,3702.5425,1.242938,0,95.64972,0,0,370.25424,0,264.4633,1252.2769,2290.9097,578.53107,20.58192,0,177,99,0,78,38,0.767826
2744,487,497,1337,1350,3.102804,10.018692,4864.626,4638.1963,4991.944,0,0,659.57007,127.57009,612.4766,0,3470.701,0.654206,0,1051.6262,197.9159,0,772.2523,0,306.23364,3418.0093,0,1981.0094,0,0,107,37,0,70,34,0.766993
2745,174,202,1328,1357,2.562607,9667.022,715.5455,359.3139,514.77356,46.32247,0,198.87308,98.33962,0.447684,0,1761.0892,11.890223,112.40995,473.1372,373.55402,0,400.765,46.842197,56.204117,9376.624,2915.9846,3514.6191,112.40995,0,583,437,0,146,52,0.663442
2746,605,624,1330,1358,3.661765,17232.512,1945.8015,1379.7009,1601.5343,231.14215,367.53677,247.10785,107.06373,3.198529,0,1659.7916,0.539216,321.25,84.620094,0,0,244.42892,0,22.94608,6665.7305,2650.6619,747.9216,8.928922,0,408,334,0,74,34,0.820078
2747,16,29,1341,1348,5.606741,4577.056,7018.303,12927.281,14146.191,159.20224,789.7191,792.9663,214.73033,0,0,2699.9438,1.011236,0,97.24719,0,0,0,0,52.595505,24.674158,13049.371,184.08989,0,0,89,45,0,44,26,0.810259
2748,78,97,1334,1348,2.253394,17.470589,3165.2578,3065.2852,3625.4434,462.77374,426.33484,296.52942,271.78732,5.904977,1016.1086,1383.8462,0.452489,0,113.624435,0,1779.2307,154.71494,0,9955.213,446.4163,12494.244,18.533937,0,0,221,181,0,40,24,0.820639
2749,38,47,1341,1354,1.61165,3381.233,4871.8447,8110.4854,8843.029,369.69904,0,342.59222,212.05826,5.067961,0,1908.7864,0.582524,636.26215,45.242718,2545.0486,0,802.24274,636.26215,0,0,18926.748,19.883495,0,0,103,66,0,37,23,0.780807
2750,367,391,1339,1355,3.182109,14346.626,4480.604,3524.0767,3869.476,32.53035,0,144.94888,87.22044,211.04472,0,1605.2236,0.670927,0,588.6262,0,0,0,117.78914,14.955272,2398.198,435.27795,395.85944,0,0,313,252,0,61,31,0.806232
2751,616,646,1338,1365,1.464706,2428.5383,1894.3765,1337.2736,1762.5853,1442.8942,16.75,1200.9618,224.8353,3.070588,1382.6882,1927.5,12.155882,0,112.458824,62.285294,0,301.69412,192.75,206.51765,1203.2588,4562.95,951.71765,0,0,340,207,0,133,58,0.679789
2752,31,39,1339,1352,0,3624.8604,2063.942,4803.2793,5568.2207,15.418605,836,468.93024,380.94186,0,0,1524.0698,0.581395,762.0349,5.523256,0,0,0,0,163.2907,0,6723.616,95.25581,0,0,86,51,0,35,25,0.639067
2753,49,64,1343,1357,1.824176,198.20879,2119.2747,5789.5713,5834.297,9454.286,101.30769,443.16483,270,2.868132,0,1920.4396,1.098901,0,93.02198,1440.3297,0,720.16486,0,154.31868,22.120878,31694.934,67.51649,0,0,91,60,0,31,22,0.699063
2754,231,260,1333,1361,2.338028,490.88577,2284.302,2071.2676,2370.3442,81.0626,0,5798.465,602.446,2.450704,7374.9014,4683.513,0.625978,410.23474,40.485134,0,0,107.01721,0,109.88263,1081.3396,2398.2817,36.85759,0,0,639,563,0,76,36,0.848572
2755,268,294,1337,1357,1.782842,1811.0349,1014.9437,1857.5979,2120.528,2281.5603,0,3040.8848,644.14746,5.597855,7211.6997,3748.2039,0.509383,175.69705,104.28954,0,0,45.83378,0,213.34317,921.0831,8199.727,771.43164,0,0,373,318,0,55,30,0.793099
2756,507,530,1343,1350,5.496689,0,3211.563,3042.8477,3390.1987,1386.9735,0,133.53642,1247.6158,1.728477,26371.656,7522.7812,1.390728,434.00662,336.3576,0,0,0,1482.8741,186,2220.755,1602.0596,278.03973,24.125828,0,151,95,0,56,28,0.801006
2757,740,768,1333,1360,1.509091,6945.233,1299.0419,1887,2090.482,724.5309,11.76,5453.582,496.40363,3.796364,4625.8853,3415.7637,0.654545,0,152.87819,0,0,150.23817,134.05637,178.7291,1982.5691,1850.2672,737.2782,0,0,550,490,0,60,30,0.849382
2758,461,485,1336,1361,2.492492,201.1982,2459.3423,1563.2762,1990.7207,26.585585,0,378.45346,393.53152,2.351351,2114.4924,3345.6306,0.660661,196.8018,381.6006,196.8018,0,102.67868,524.83185,154.62762,1579.2012,275.04504,298.2823,10.939939,0,333,240,0,93,38,0.819519
2759,538,559,1335,1362,2.0802,5295.692,1566.391,2888.1228,3271.0676,3646.5715,242.17795,88.4386,136.8446,0.654135,71.64411,1751.98,0.977444,0,96.30576,0,0,164.24812,0,152.51378,3777.1628,1193.4462,567.1779,0,0,399,355,0,44,26,0.842306
2760,72,100,1344,1371,2.534351,347.6775,2800.7024,2390.956,2689.0076,626.1164,375.40268,1173.6755,656.51715,3.486641,6638.267,3043.292,1.030534,0,146.66031,0,625.334,130.50381,0,2885.4446,1250.8855,21188.354,54.717556,0,0,524,392,0,132,54,0.689624
2761,131,160,1343,1367,2.752902,8501.114,1813.9818,1240.622,1630.446,604.3068,0,192.27695,131.30182,1.731343,0,1956.2687,0.646766,108.681595,236.45274,0,0,141.75787,0,54.339966,6862.5806,1813.33,1080.0381,0,0,603,517,0,86,35,0.774226
2762,296,318,1338,1365,2.688259,4044.0486,959.67206,1138.7632,1345.4109,1753.1437,14.890688,112.248985,110.52834,4.226721,0,1636.164,0.748988,132.66194,180.02025,0,0,103.82186,0,56.85425,1304.6316,6641.18,3179.7896,77.392715,0,494,408,0,86,37,0.666378
2763,391,418,1343,1368,2.906615,23.37354,1027.2238,1209.7627,1451.2179,31.007782,0,176.53308,201.84436,4.570039,808.7918,3442.5,0.741245,0,278.86966,127.5,0,66.5214,215.17316,154.81906,2253.1401,2584.2607,237.07393,7.087549,0,514,424,0,90,40,0.895377
2764,698,726,1339,1369,1.313291,33.97468,1100.2421,1145.8148,1556.8259,324.36868,2.153481,1204.432,151.1883,2.064873,68.77057,1624.5491,0.458861,103.69462,2912.704,0,0,0,250.59969,3873.7026,495.22626,2459.8782,50.227848,0,12.962026,632,535,0,97,39,0.800381
2765,11,40,1349,1376,1.61165,2134.2427,3848.7397,5577.5845,6027.6196,450.50873,909.1961,381.74564,169.63301,4.561165,24.794174,1272.5243,0.679612,254.50485,204.45049,41.120388,0,160.44855,0,136.33981,1005.5243,9224.862,1024,0,0,515,350,0,165,67,0.654308
2766,556,578,1340,1367,2.605381,12714.215,1042.8162,569.57623,710.3767,2296.3027,25.647982,67.81615,91.81615,2.340807,0,1910.213,0.829596,293.87894,329.28027,0,0,153.32735,0,230.90135,9547.675,1732.6099,1946.9775,8.168161,18.367714,446,379,0,67,30,0.779495
2767,507,525,1351,1363,4.930693,1339.0594,4295.3267,3499.3665,3963.5298,2297.1584,7.841584,324.4208,256.79703,2.584158,143.71782,1838.4406,6.767327,324.4307,83.34158,0,0,253.90099,966.5495,254.90594,161.28712,2862.609,1855.3663,1676.2574,40.554455,202,110,0,92,38,0.857633
2768,662,691,1341,1370,2.59375,26.825285,2085.0952,1455.8778,1795.3153,898.1492,30.088068,6501.8823,519.669,1.112216,3938.733,3165.0427,0.482955,0,332.10226,0,0,72.85227,93.089485,817.8494,512.9617,4617.4204,2.909091,0,0,704,620,0,84,36,0.78397
2769,53,74,1347,1370,1.844444,1176.3334,860.23334,1110.6333,1306.9667,3206.5195,709.83887,308.0611,166.83888,1.45,0,1699.0555,0.833333,182.04167,2255.0862,422.90833,0,47.488888,22.766666,754.16113,1052.5111,17244.822,196.26666,0,0,360,298,0,62,31,0.668079
2770,314,336,1348,1370,2.45858,6925.8315,3615.1716,2370.1924,2756.559,17.026627,0,178.97041,48.46154,0.772189,0,1680.3846,26.39645,0,630.074,0,0,202.31952,0,124.64201,1415.0029,250.14793,1024,0,0,338,286,0,52,29,0.844714
2771,182,210,1346,1373,2.427788,8183.936,1433.5448,943.62524,1145.9525,107.64534,39.94333,110.58867,99.82084,0,9.447898,2515.969,0.585009,119.808044,408.45886,0,0,213.57039,0,154.03656,8261.841,1681.5118,4403.0127,13.319927,14.976234,547,468,0,79,36,0.786183
2772,478,505,1349,1373,1.459341,1038.7583,712.6945,1560.0352,1886.5099,2090.2659,268.95825,177.26593,186.0044,147.47473,71.156044,1872.4286,0.901099,144.03297,202.77362,0,144.03297,37.573627,0,61.727474,1304.2351,3649.468,686.4176,0,0,455,303,0,152,62,0.600948
2773,-7,14,1349,1371,2.956743,1039.7684,784.2061,1053.9186,1102.5038,372.9211,4313.45,243.71246,437.68195,170.74046,0,1278.4606,0.636132,0,63.89313,0,0,43.501274,0,107.19847,97.80916,2665.1145,2868.7634,0,0,393,355,0,38,24,0.835103
2774,31,47,1354,1369,4.300518,2876.544,4753.689,9658.301,10081.373,1615.1088,204.98445,679.10364,141.45596,2.704663,0,905.49225,0.466321,339.55957,219.3057,3724.772,0,428.1399,91.97409,218.28497,615.5337,21460.896,47.751297,0,0,193,150,0,43,26,0.800314
2775,278,301,1349,1372,3.310541,12186.675,2452.775,1322.6525,1520.1311,1591.9943,0,229.78917,124.44444,1.48718,0,2053.8035,1.054131,0,603.76355,247.04274,0,235.41595,0,133.36182,8554.527,3284.2708,4052.2393,0,0,351,309,0,42,24,0.793177
2776,525,548,1346,1373,3.262009,12829.5,1435.7336,606.8865,879.2118,506.57425,0,440.2664,89.41048,2.849345,0,2194.0393,0.960699,143.08952,236.95851,0,0,186.63756,324.93668,102.20524,7739.8037,853.4738,2293.939,0,0,458,392,0,66,30,0.783208
2777,572,596,1346,1370,3.254902,10661.628,3137.1716,1829.0858,2063.8604,2194.4143,2.791667,234.75246,86.98529,0.639706,0,2516.4583,1.007353,321.25,359.4853,0,0,125.70588,160.625,103.257355,5936.2427,3357.892,1980.2354,178.48285,0,408,342,0,66,32,0.787378
2778,626,651,1352,1375,1.912442,50.951614,1756.7327,1314.0023,1659.1913,247.90323,0,15100.171,1019.13367,2.40553,9586.005,5436.083,0.691244,151.0023,155.60138,0,0,341.3963,0,140.21428,1082.2305,1868.9954,16.516129,0,0,434,371,0,63,32,0.821996
2779,458,476,1350,1378,1.952941,397.95883,2405.3618,1531.0883,1944.7177,326.87057,0,355.8353,505.8941,3.838235,6789.0737,4240.5,0.973529,0,311.07352,0,0,100.564705,0,165.21176,929.1794,1008.82355,271.05884,0,0,340,245,0,95,37,0.69277
2780,720,746,1348,1377,4.799639,13732.814,1835.9026,1056.6498,1209.9928,258.15344,15.734657,227.48195,133.05595,3.768953,30.453068,2287.0217,0.66787,236.58846,227.48917,118.29423,154.36282,61.71841,98.58845,219.68591,6768.0576,4465.336,1706.0505,6.575812,0,554,495,0,59,32,0.747554
2781,368,397,1356,1372,1.353261,13318.81,2198.011,1617.7147,1892.7935,110.69293,0,219.17392,178.0625,2.836957,18.98913,2077.6494,1.008152,0,690.8913,0,0,402.625,200.35597,38.160328,2718.2065,400.15216,587.13043,0,0,368,288,0,80,37,0.845678
2782,437,461,1352,1379,2.049383,136.54938,2602.8025,1942.3066,2324.3271,1039.5247,51.292183,145.21399,483.12756,2.685185,6354.866,3910.5247,0.658436,134.84567,200.79424,0,0,35.176956,36.524693,115.580246,670.0021,270.3889,179.09465,0,0,486,381,0,105,42,0.8646
2783,501,526,1361,1384,4.445255,16963.477,1835.9003,1494.1436,1702.1313,589.29926,352.3309,233.03893,166.06326,3.175183,0,1860.2798,0.705596,318.90512,305.4866,159.45256,0,159.45256,159.45256,353.07056,6997.8516,2180.1436,1761.4794,0,0,411,282,0,129,48,0.693853
2784,243,261,1355,1380,3.545732,171.57927,1879.1464,1737.5488,1894.2561,194.3811,175.19817,6378.204,757.48474,3.978658,8751.516,4462.2407,0.792683,399.60367,102.94207,0,0,104.243904,199.80183,114.17073,354.32925,1407.2378,0,0,0,328,235,0,93,42,0.77563
2785,263,282,1356,1385,1.08243,620.7592,1159.9241,1030.2039,1223.3146,995.0477,0,8266.98,598.1714,3.396963,8876.887,3933.0476,0.563991,0,20.422993,0,0,253.41214,59.238613,101.54013,896.5423,2358.8308,91.07159,0,0,461,367,0,94,36,0.852356
2786,575,597,1364,1380,3.709821,14331.705,6565.1294,3372.6653,4041.558,314.2857,0,382.5759,60.9375,0,0,2925.6697,1.473214,292.56696,614.44196,0,0,152.64285,0,522.4375,7001.7993,7164.384,2002.2858,0,0,224,163,0,61,31,0.751507
2787,371,389,1370,1392,1.160839,8731.343,576.0769,254.86014,374.54544,226.03496,0,528.77625,171.83916,3.65035,0,2596.958,1.048951,0,1311.0349,0,0,816.94403,458.2867,163.67133,2665.056,1416.014,2756.923,25.475525,0,143,101,0,42,29,0.540165
2788,599,622,1363,1389,1.002012,339.7485,1679.499,1164.499,1376.2777,549.67004,139.18109,131.85916,126.34004,1.575453,156.93561,1186.7505,0.503018,0,1205.153,131.86116,0,34.39839,129.12877,301.39438,594.0141,4119.708,158.64587,0,0,497,444,0,53,30,0.744849
2789,412,440,1365,1390,2.699187,144.08537,692.6118,2313.7725,2461.6523,1836.75,178.52846,235.65651,305.20325,2.121951,1695.3862,2664.0244,0.853659,0,237.02032,0,0,69.49593,185.93903,85.62805,977.7195,2426.065,838.7642,0,0,492,410,0,82,36,0.778425
2790,474,489,1369,1383,8.190141,4.528169,6550.5913,8340.817,9200.655,177.73239,0,248.5,365.30984,3.676056,1091.9014,4461.3027,0.915493,0,1667.9084,0,923.0282,0,0,0,3966.5493,90.07746,2646.5352,0,0,142,74,0,68,34,0.808737
